# x, y
0.000000000000000000e+00 8.799467468261718750e+01 1.000000000000000000e+00
0.000000000000000000e+00 2.277145957946777344e+01 1.000000000000000000e+00
0.000000000000000000e+00 1.487312927246093750e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.309867553710937500e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.306275634765625000e+02 1.000000000000000000e+00
0.000000000000000000e+00 7.313231658935546875e+01 1.000000000000000000e+00
0.000000000000000000e+00 6.278856277465820312e+01 1.000000000000000000e+00
0.000000000000000000e+00 2.298138809204101562e+01 1.000000000000000000e+00
0.000000000000000000e+00 7.950309753417968750e+01 1.000000000000000000e+00
0.000000000000000000e+00 1.647624206542968750e+02 1.000000000000000000e+00
0.000000000000000000e+00 4.252857589721679688e+01 1.000000000000000000e+00
0.000000000000000000e+00 6.820271301269531250e+01 1.000000000000000000e+00
0.000000000000000000e+00 2.551010513305664062e+01 1.000000000000000000e+00
0.000000000000000000e+00 2.469660758972167969e+01 1.000000000000000000e+00
0.000000000000000000e+00 6.381089782714843750e+01 1.000000000000000000e+00
0.000000000000000000e+00 1.876979217529296875e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.573849029541015625e+02 1.000000000000000000e+00
0.000000000000000000e+00 6.277383041381835938e+01 1.000000000000000000e+00
0.000000000000000000e+00 1.376528320312500000e+02 1.000000000000000000e+00
0.000000000000000000e+00 8.706314086914062500e+01 1.000000000000000000e+00
0.000000000000000000e+00 1.611918640136718750e+01 1.000000000000000000e+00
0.000000000000000000e+00 8.232499694824218750e+01 1.000000000000000000e+00
0.000000000000000000e+00 1.533613739013671875e+02 1.000000000000000000e+00
0.000000000000000000e+00 8.489792633056640625e+01 1.000000000000000000e+00
0.000000000000000000e+00 6.182443141937255859e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.412897186279296875e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.779682464599609375e+02 1.000000000000000000e+00
0.000000000000000000e+00 6.528089904785156250e+01 1.000000000000000000e+00
0.000000000000000000e+00 1.511370239257812500e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.204168777465820312e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.317236022949218750e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.366972198486328125e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.849757843017578125e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.628153686523437500e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.669440612792968750e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.548992919921875000e+02 1.000000000000000000e+00
0.000000000000000000e+00 3.982386398315429688e+01 1.000000000000000000e+00
0.000000000000000000e+00 3.805097198486328125e+01 1.000000000000000000e+00
0.000000000000000000e+00 1.621467437744140625e+02 1.000000000000000000e+00
0.000000000000000000e+00 1.163122558593750000e+02 1.000000000000000000e+00
0.000000000000000000e+00 6.089928150177001953e+00 1.000000000000000000e+00
1.523045349121093750e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.941478271484375000e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.283987121582031250e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.687311248779296875e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.695162353515625000e+02 0.000000000000000000e+00 1.000000000000000000e+00
3.740425109863281250e+01 0.000000000000000000e+00 1.000000000000000000e+00
7.249654388427734375e+01 0.000000000000000000e+00 1.000000000000000000e+00
9.789149475097656250e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.729354248046875000e+02 0.000000000000000000e+00 1.000000000000000000e+00
7.547924041748046875e+01 0.000000000000000000e+00 1.000000000000000000e+00
8.820509910583496094e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.237832260131835938e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.662077026367187500e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.811657714843750000e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.295084228515625000e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.315494079589843750e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.244625549316406250e+02 0.000000000000000000e+00 1.000000000000000000e+00
5.550806427001953125e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.915213012695312500e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.871225357055664062e+01 0.000000000000000000e+00 1.000000000000000000e+00
3.265134811401367188e+01 0.000000000000000000e+00 1.000000000000000000e+00
5.524562072753906250e+01 0.000000000000000000e+00 1.000000000000000000e+00
3.887046432495117188e+01 0.000000000000000000e+00 1.000000000000000000e+00
4.591901397705078125e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.598759155273437500e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.191543350219726562e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.841502838134765625e+02 0.000000000000000000e+00 1.000000000000000000e+00
9.380826568603515625e+01 0.000000000000000000e+00 1.000000000000000000e+00
7.397209167480468750e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.805646362304687500e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.205545196533203125e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.916098327636718750e+02 0.000000000000000000e+00 1.000000000000000000e+00
6.035114669799804688e+01 0.000000000000000000e+00 1.000000000000000000e+00
5.570487976074218750e+01 0.000000000000000000e+00 1.000000000000000000e+00
3.838501739501953125e+01 0.000000000000000000e+00 1.000000000000000000e+00
8.266563415527343750e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.809559173583984375e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.171351776123046875e+02 0.000000000000000000e+00 1.000000000000000000e+00
2.190554141998291016e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.526718902587890625e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.855375366210937500e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.991252593994140625e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.409528808593750000e+02 0.000000000000000000e+00 1.000000000000000000e+00
4.559876251220703125e+01 0.000000000000000000e+00 1.000000000000000000e+00
7.711351013183593750e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.655369262695312500e+02 0.000000000000000000e+00 1.000000000000000000e+00
4.637245941162109375e+01 0.000000000000000000e+00 1.000000000000000000e+00
3.570918273925781250e+01 0.000000000000000000e+00 1.000000000000000000e+00
8.663994598388671875e+01 0.000000000000000000e+00 1.000000000000000000e+00
4.977915954589843750e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.771582489013671875e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.642512969970703125e+02 0.000000000000000000e+00 1.000000000000000000e+00
7.400282287597656250e+01 0.000000000000000000e+00 1.000000000000000000e+00
7.849831390380859375e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.381725158691406250e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.730338134765625000e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.674030494689941406e+01 0.000000000000000000e+00 1.000000000000000000e+00
7.028936767578125000e+01 0.000000000000000000e+00 1.000000000000000000e+00
5.006377029418945312e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.766507110595703125e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.947134857177734375e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.000274085998535156e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.106585617065429688e+02 0.000000000000000000e+00 1.000000000000000000e+00
7.365244293212890625e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.600681915283203125e+02 0.000000000000000000e+00 1.000000000000000000e+00
9.386799621582031250e+01 0.000000000000000000e+00 1.000000000000000000e+00
7.177752685546875000e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.894861755371093750e+02 0.000000000000000000e+00 1.000000000000000000e+00
7.120236206054687500e+01 0.000000000000000000e+00 1.000000000000000000e+00
5.700996398925781250e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.127221908569335938e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.098286895751953125e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.946775207519531250e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.328967437744140625e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.261418342590332031e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.610083770751953125e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.417406005859375000e+02 0.000000000000000000e+00 1.000000000000000000e+00
7.190547943115234375e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.573994445800781250e+02 0.000000000000000000e+00 1.000000000000000000e+00
4.640498352050781250e+01 0.000000000000000000e+00 1.000000000000000000e+00
7.614961147308349609e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.561673889160156250e+02 0.000000000000000000e+00 1.000000000000000000e+00
9.074112701416015625e+01 0.000000000000000000e+00 1.000000000000000000e+00
4.239459991455078125e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.195665359497070312e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.787458190917968750e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.880812683105468750e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.086508655548095703e+01 0.000000000000000000e+00 1.000000000000000000e+00
2.794537162780761719e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.017486572265625000e+02 0.000000000000000000e+00 1.000000000000000000e+00
6.131030273437500000e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.438957977294921875e+02 0.000000000000000000e+00 1.000000000000000000e+00
2.366470527648925781e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.146695709228515625e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.353719635009765625e+02 0.000000000000000000e+00 1.000000000000000000e+00
6.279956054687500000e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.420490264892578125e+02 0.000000000000000000e+00 1.000000000000000000e+00
2.780450582504272461e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.521329956054687500e+02 0.000000000000000000e+00 1.000000000000000000e+00
9.069266510009765625e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.169793853759765625e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.409508056640625000e+02 0.000000000000000000e+00 1.000000000000000000e+00
4.140658569335937500e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.442317810058593750e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.388555755615234375e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.377196502685546875e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.038936462402343750e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.304544219970703125e+02 0.000000000000000000e+00 1.000000000000000000e+00
4.664466857910156250e+01 0.000000000000000000e+00 1.000000000000000000e+00
2.321977043151855469e+01 0.000000000000000000e+00 1.000000000000000000e+00
4.326562881469726562e+01 0.000000000000000000e+00 1.000000000000000000e+00
7.363812255859375000e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.217154159545898438e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.681568603515625000e+02 0.000000000000000000e+00 1.000000000000000000e+00
6.152087402343750000e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.868795928955078125e+02 0.000000000000000000e+00 1.000000000000000000e+00
6.403964996337890625e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.511086425781250000e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.754675750732421875e+02 0.000000000000000000e+00 1.000000000000000000e+00
8.192036437988281250e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.479805450439453125e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.566821289062500000e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.375820617675781250e+02 0.000000000000000000e+00 1.000000000000000000e+00
6.213761138916015625e+01 0.000000000000000000e+00 1.000000000000000000e+00
3.737763977050781250e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.104377136230468750e+02 0.000000000000000000e+00 1.000000000000000000e+00
3.316055297851562500e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.751180572509765625e+02 0.000000000000000000e+00 1.000000000000000000e+00
2.839437484741210938e+01 0.000000000000000000e+00 1.000000000000000000e+00
6.098137664794921875e+01 0.000000000000000000e+00 1.000000000000000000e+00
4.865963363647460938e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.918800201416015625e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.118737411499023438e+01 0.000000000000000000e+00 1.000000000000000000e+00
3.858693313598632812e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.680897521972656250e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.999225311279296875e+02 0.000000000000000000e+00 1.000000000000000000e+00
4.031554794311523438e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.915746154785156250e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.174952774047851562e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.294610900878906250e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.003658523559570312e+02 0.000000000000000000e+00 1.000000000000000000e+00
5.861427688598632812e+01 0.000000000000000000e+00 1.000000000000000000e+00
8.135592651367187500e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.935735321044921875e+02 0.000000000000000000e+00 1.000000000000000000e+00
9.756904602050781250e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.424569549560546875e+02 0.000000000000000000e+00 1.000000000000000000e+00
8.374637603759765625e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.499883728027343750e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.811766357421875000e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.044787063598632812e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.259827117919921875e+02 0.000000000000000000e+00 1.000000000000000000e+00
1.439406280517578125e+02 0.000000000000000000e+00 1.000000000000000000e+00
2.600548553466796875e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.260249862670898438e+02 0.000000000000000000e+00 1.000000000000000000e+00
9.537738800048828125e+01 0.000000000000000000e+00 1.000000000000000000e+00
1.523390960693359375e+02 0.000000000000000000e+00 1.000000000000000000e+00
8.710356140136718750e+01 0.000000000000000000e+00 1.000000000000000000e+00
